business_id,date,score,type
56,2014-04-23,100,Routine - Unscheduled
126,2014-04-10,70,Routine - Unscheduled
141,2014-04-09,98,Routine - Unscheduled
164,2014-04-03,100,Routine - Unscheduled
187,2014-04-01,100,Routine - Unscheduled
190,2014-04-21,98,Routine - Unscheduled
208,2014-04-15,,Reinspection/Followup
234,2014-04-15,79,Routine - Unscheduled
258,2014-04-07,96,Routine - Unscheduled
272,2014-04-22,86,Routine - Unscheduled
290,2014-04-09,96,Routine - Unscheduled
337,2014-04-02,94,Routine - Unscheduled
386,2014-04-24,90,Routine - Unscheduled
424,2014-04-10,94,Routine - Unscheduled
438,2014-04-02,88,Routine - Unscheduled
502,2014-04-21,92,Routine - Unscheduled
542,2014-04-23,,Complaint
547,2014-04-24,100,Routine - Unscheduled
588,2014-04-07,,Complaint
744,2014-04-23,90,Routine - Unscheduled
852,2014-04-10,66,Routine - Unscheduled
852,2014-04-11,,Reinspection/Followup
852,2014-04-11,,Reinspection/Followup
874,2014-04-25,96,Routine - Unscheduled
917,2014-04-30,86,Routine - Unscheduled
935,2014-04-23,91,Routine - Unscheduled
941,2014-04-22,100,Routine - Unscheduled
968,2014-04-07,94,Routine - Unscheduled
984,2014-04-30,90,Routine - Unscheduled
994,2014-04-09,,Complaint
1000,2014-04-15,77,Routine - Unscheduled
1002,2014-04-02,94,Routine - Unscheduled
1036,2014-04-11,74,Routine - Unscheduled
1036,2014-04-12,,Reinspection/Followup
1036,2014-04-17,,Reinspection/Followup
1103,2014-04-24,100,Routine - Unscheduled
1154,2014-04-17,93,Routine - Unscheduled
1186,2014-04-29,88,Routine - Unscheduled
1191,2014-04-08,,Non-inspection site visit
1193,2014-04-22,98,Routine - Unscheduled
1204,2014-04-10,96,Routine - Unscheduled
1259,2014-04-04,96,Routine - Unscheduled
1262,2014-04-30,84,Routine - Unscheduled
1337,2014-04-14,77,Routine - Unscheduled
1347,2014-04-24,85,Routine - Unscheduled
1413,2014-04-11,100,Routine - Unscheduled
1465,2014-04-24,96,Routine - Unscheduled
1515,2014-04-08,98,Routine - Unscheduled
1516,2014-04-08,90,Routine - Unscheduled
1517,2014-04-08,100,Routine - Unscheduled
1527,2014-04-30,92,Routine - Unscheduled
1532,2014-04-16,84,Routine - Unscheduled
1532,2014-04-30,,Reinspection/Followup
1584,2014-04-15,89,Routine - Unscheduled
1584,2014-04-24,,Reinspection/Followup
1596,2014-04-29,86,Routine - Unscheduled
1608,2014-04-29,94,Routine - Unscheduled
1609,2014-04-29,92,Routine - Unscheduled
1617,2014-04-25,90,Routine - Unscheduled
1641,2014-04-02,96,Routine - Unscheduled
1649,2014-04-21,96,Routine - Unscheduled
1652,2014-04-10,,Reinspection/Followup
1652,2014-04-10,93,Routine - Unscheduled
1664,2014-04-23,94,Routine - Unscheduled
1757,2014-04-24,92,Routine - Unscheduled
1764,2014-04-09,,Reinspection/Followup
1792,2014-04-16,98,Routine - Unscheduled
1880,2014-04-10,89,Routine - Unscheduled
1880,2014-04-10,,Complaint
1880,2014-04-15,,Reinspection/Followup
1882,2014-04-16,94,Routine - Unscheduled
1894,2014-04-25,96,Routine - Unscheduled
1903,2014-04-19,96,Routine - Unscheduled
1930,2014-04-16,76,Routine - Unscheduled
1930,2014-04-28,,Reinspection/Followup
1931,2014-04-02,86,Routine - Unscheduled
1978,2014-04-28,92,Routine - Unscheduled
2002,2014-04-09,100,Routine - Unscheduled
2035,2014-04-22,91,Routine - Unscheduled
2048,2014-04-11,92,Routine - Unscheduled
2057,2014-04-15,83,Routine - Unscheduled
2057,2014-04-17,,Reinspection/Followup
2085,2014-04-09,84,Routine - Unscheduled
2085,2014-04-09,,Complaint
2107,2014-04-16,78,Routine - Unscheduled
2143,2014-04-17,,Reinspection/Followup
2172,2014-04-01,92,Routine - Unscheduled
