business_id,date,score,type
31,2016-08-16,84,Routine - Unscheduled
56,2016-08-02,90,Routine - Unscheduled
95,2016-08-29,,Reinspection/Followup
393,2016-08-09,,Reinspection/Followup
413,2016-08-30,78,Routine - Unscheduled
479,2016-08-23,,Reinspection/Followup
486,2016-08-05,93,Routine - Unscheduled
486,2016-08-12,,Reinspection/Followup
519,2016-08-09,85,Routine - Unscheduled
580,2016-08-29,92,Routine - Unscheduled
610,2016-08-19,94,Routine - Unscheduled
758,2016-08-09,94,Routine - Unscheduled
786,2016-08-22,80,Routine - Unscheduled
830,2016-08-04,,Reinspection/Followup
852,2016-08-30,,Non-inspection site visit
852,2016-08-30,74,Routine - Unscheduled
941,2016-08-04,92,Routine - Unscheduled
994,2016-08-10,88,Routine - Unscheduled
1103,2016-08-05,,New Construction
1116,2016-08-01,,New Construction
1269,2016-08-01,,New Construction
1318,2016-08-01,,Reinspection/Followup
1322,2016-08-25,89,Routine - Unscheduled
1337,2016-08-23,81,Routine - Unscheduled
1351,2016-08-24,,Reinspection/Followup
1352,2016-08-12,,Complaint
1413,2016-08-09,,New Construction
1444,2016-08-11,,New Construction
1466,2016-08-15,98,Routine - Unscheduled
1466,2016-08-25,,Reinspection/Followup
1505,2016-08-22,,Complaint
1505,2016-08-22,100,Routine - Unscheduled
1515,2016-08-14,100,Routine - Unscheduled
1516,2016-08-14,100,Routine - Unscheduled
1517,2016-08-14,100,Routine - Unscheduled
1526,2016-08-10,,Reinspection/Followup
1526,2016-08-12,,Non-inspection site visit
1526,2016-08-12,,Reinspection/Followup
1526,2016-08-18,,Reinspection/Followup
1529,2016-08-01,,New Construction
1564,2016-08-19,98,Routine - Unscheduled
1565,2016-08-26,79,Routine - Unscheduled
1584,2016-08-18,86,Routine - Unscheduled
1641,2016-08-12,84,Routine - Unscheduled
1687,2016-08-23,,Reinspection/Followup
1692,2016-08-09,82,Routine - Unscheduled
1757,2016-08-04,79,Routine - Unscheduled
1757,2016-08-05,,Reinspection/Followup
1768,2016-08-11,,Reinspection/Followup
1798,2016-08-18,98,Routine - Unscheduled
1815,2016-08-11,,Reinspection/Followup
1831,2016-08-26,91,Routine - Unscheduled
1843,2016-08-23,75,Routine - Unscheduled
1843,2016-08-30,,Reinspection/Followup
1850,2016-08-22,80,Routine - Unscheduled
1856,2016-08-29,85,Routine - Unscheduled
1865,2016-08-04,91,Routine - Unscheduled
1865,2016-08-12,,Reinspection/Followup
1866,2016-08-10,,New Construction
1896,2016-08-30,90,Routine - Unscheduled
1939,2016-08-10,,New Construction
1949,2016-08-26,94,Routine - Unscheduled
1959,2016-08-03,85,Routine - Unscheduled
1992,2016-08-03,,Reinspection/Followup
1994,2016-08-10,92,Routine - Unscheduled
1994,2016-08-17,,Reinspection/Followup
2039,2016-08-09,85,Routine - Unscheduled
2039,2016-08-18,,Reinspection/Followup
2060,2016-08-23,,Structural Inspection
2077,2016-08-04,,New Construction
2136,2016-08-09,,New Construction
2144,2016-08-09,79,Routine - Unscheduled
2175,2016-08-09,,Reinspection/Followup
2189,2016-08-16,79,Routine - Unscheduled
2189,2016-08-23,,Reinspection/Followup
2219,2016-08-16,74,Routine - Unscheduled
2249,2016-08-26,90,Routine - Unscheduled
2280,2016-08-25,82,Routine - Unscheduled
2331,2016-08-23,72,Routine - Unscheduled
2334,2016-08-22,88,Routine - Unscheduled
2336,2016-08-17,90,Routine - Unscheduled
2347,2016-08-29,,Reinspection/Followup
2360,2016-08-29,94,Routine - Unscheduled
2387,2016-08-19,,Reinspection/Followup
2421,2016-08-22,90,Routine - Unscheduled
2427,2016-08-30,89,Routine - Unscheduled
2447,2016-08-22,92,Routine - Unscheduled
2495,2016-08-11,,New Construction
2495,2016-08-12,100,Routine - Unscheduled
2535,2016-08-12,96,Routine - Unscheduled
2578,2016-08-19,,New Construction
2599,2016-08-12,,Complaint
2692,2016-08-23,,Complaint
2692,2016-08-23,85,Routine - Unscheduled
2717,2016-08-04,,Non-inspection site visit
2717,2016-08-08,,Reinspection/Followup
2717,2016-08-09,,Reinspection/Followup
2756,2016-08-05,,New Construction
2758,2016-08-23,86,Routine - Unscheduled
2764,2016-08-30,70,Routine - Unscheduled
2780,2016-08-11,,Structural Inspection
2807,2016-08-11,81,Routine - Unscheduled
2807,2016-08-15,,Reinspection/Followup
2837,2016-08-05,93,Routine - Unscheduled
2837,2016-08-05,,Foodborne Illness Investigation
2837,2016-08-15,,Reinspection/Followup
2861,2016-08-14,100,Routine - Unscheduled
2871,2016-08-17,,New Construction
2885,2016-08-24,71,Routine - Unscheduled
2927,2016-08-02,92,Routine - Unscheduled
2933,2016-08-02,88,Routine - Unscheduled
2933,2016-08-17,,Reinspection/Followup
2934,2016-08-03,87,Routine - Unscheduled
2934,2016-08-03,,Complaint
2934,2016-08-08,,Reinspection/Followup
2942,2016-08-15,90,Routine - Unscheduled
2942,2016-08-25,,Reinspection/Followup
2952,2016-08-03,96,Routine - Unscheduled
2957,2016-08-02,,Reinspection/Followup
3029,2016-08-30,82,Routine - Unscheduled
3043,2016-08-23,,Non-inspection site visit
3050,2016-08-31,,Complaint
3073,2016-08-23,70,Routine - Unscheduled
3076,2016-08-15,88,Routine - Unscheduled
3084,2016-08-31,,Non-inspection site visit
3102,2016-08-30,87,Routine - Unscheduled
3116,2016-08-26,93,Routine - Unscheduled
3160,2016-08-26,85,Routine - Unscheduled
3161,2016-08-15,,Reinspection/Followup
3174,2016-08-04,,Complaint
3211,2016-08-15,83,Routine - Unscheduled
3211,2016-08-22,,Reinspection/Followup
3282,2016-08-04,,New Construction
3325,2016-08-16,83,Routine - Unscheduled
3325,2016-08-26,,Reinspection/Followup
3329,2016-08-10,92,Routine - Unscheduled
3329,2016-08-15,,Reinspection/Followup
3335,2016-08-15,,Complaint
3335,2016-08-15,83,Routine - Unscheduled
3335,2016-08-22,,Reinspection/Followup
3405,2016-08-09,75,Routine - Unscheduled
3443,2016-08-15,,Reinspection/Followup
3443,2016-08-17,,Reinspection/Followup
