business_id,date,score,type
24,2014-06-12,96,Routine - Unscheduled
76,2014-06-12,96,Routine - Unscheduled
77,2014-06-12,94,Routine - Unscheduled
132,2014-06-25,88,Routine - Unscheduled
208,2014-06-03,,Complaint
216,2014-06-26,100,Routine - Unscheduled
217,2014-06-24,94,Routine - Unscheduled
234,2014-06-17,,Reinspection/Followup
251,2014-06-12,96,Routine - Unscheduled
300,2014-06-30,,Complaint
320,2014-06-11,85,Routine - Unscheduled
393,2014-06-25,94,Routine - Unscheduled
394,2014-06-25,100,Routine - Unscheduled
395,2014-06-25,100,Routine - Unscheduled
397,2014-06-24,96,Routine - Unscheduled
400,2014-06-13,94,Routine - Unscheduled
413,2014-06-27,87,Routine - Unscheduled
422,2014-06-26,86,Routine - Unscheduled
447,2014-06-04,85,Routine - Unscheduled
447,2014-06-05,,Reinspection/Followup
463,2014-06-27,88,Routine - Unscheduled
477,2014-06-04,83,Routine - Unscheduled
477,2014-06-05,,Reinspection/Followup
489,2014-06-17,83,Routine - Unscheduled
505,2014-06-04,94,Routine - Unscheduled
519,2014-06-09,98,Routine - Unscheduled
527,2014-06-04,88,Routine - Unscheduled
527,2014-06-26,,Reinspection/Followup
542,2014-06-10,92,Routine - Unscheduled
551,2014-06-10,96,Routine - Unscheduled
627,2014-06-17,100,Routine - Unscheduled
628,2014-06-09,92,Routine - Unscheduled
687,2014-06-18,83,Routine - Unscheduled
687,2014-06-18,,Routine - Scheduled
695,2014-06-19,98,Routine - Unscheduled
758,2014-06-09,100,Routine - Unscheduled
786,2014-06-27,90,Routine - Unscheduled
827,2014-06-04,,Complaint
830,2014-06-20,87,Routine - Unscheduled
840,2014-06-04,85,Routine - Unscheduled
840,2014-06-05,,Reinspection/Followup
840,2014-06-05,,Reinspection/Followup
929,2014-06-03,92,Routine - Unscheduled
949,2014-06-12,96,Routine - Unscheduled
952,2014-06-23,91,Routine - Unscheduled
961,2014-06-25,,Reinspection/Followup
966,2014-06-20,,Reinspection/Followup
1031,2014-06-17,93,Routine - Unscheduled
1048,2014-06-03,96,Routine - Unscheduled
1060,2014-06-03,96,Routine - Unscheduled
1085,2014-06-23,,New Construction
1122,2014-06-16,100,Routine - Unscheduled
1125,2014-06-06,86,Routine - Unscheduled
1125,2014-06-13,,Reinspection/Followup
1156,2014-06-18,94,Routine - Unscheduled
1159,2014-06-02,92,Routine - Unscheduled
1191,2014-06-18,88,Routine - Unscheduled
1232,2014-06-02,92,Routine - Unscheduled
1249,2014-06-09,89,Routine - Unscheduled
1249,2014-06-16,,Reinspection/Followup
1261,2014-06-18,84,Routine - Unscheduled
1304,2014-06-24,,Complaint
1304,2014-06-25,,Complaint
1304,2014-06-25,,Reinspection/Followup
1318,2014-06-11,96,Routine - Unscheduled
1322,2014-06-11,88,Routine - Unscheduled
1368,2014-06-25,96,Routine - Unscheduled
1444,2014-06-12,,New Construction
1454,2014-06-19,,Reinspection/Followup
1458,2014-06-11,81,Routine - Unscheduled
1458,2014-06-12,,Reinspection/Followup
1486,2014-06-06,100,Routine - Unscheduled
1486,2014-06-12,,Reinspection/Followup
1487,2014-06-05,100,Routine - Unscheduled
1505,2014-06-13,,New Construction
1508,2014-06-03,92,Routine - Unscheduled
1544,2014-06-12,98,Routine - Unscheduled
1595,2014-06-18,84,Routine - Unscheduled
1613,2014-06-20,93,Routine - Unscheduled
1668,2014-06-26,100,Routine - Unscheduled
1671,2014-06-04,92,Routine - Unscheduled
1671,2014-06-25,,Reinspection/Followup
1677,2014-06-09,86,Routine - Unscheduled
1702,2014-06-17,,Non-inspection site visit
1702,2014-06-17,81,Routine - Unscheduled
1726,2014-06-24,98,Routine - Unscheduled
1734,2014-06-16,94,Routine - Unscheduled
1757,2014-06-05,,Complaint
1815,2014-06-25,96,Routine - Unscheduled
1830,2014-06-04,81,Routine - Unscheduled
1833,2014-06-26,69,Routine - Unscheduled
1833,2014-06-27,,Reinspection/Followup
1836,2014-06-25,89,Routine - Unscheduled
1850,2014-06-27,84,Routine - Unscheduled
1856,2014-06-04,89,Routine - Unscheduled
1856,2014-06-13,,Reinspection/Followup
1939,2014-06-03,92,Routine - Unscheduled
1950,2014-06-23,80,Routine - Unscheduled
1989,2014-06-07,98,Routine - Unscheduled
2008,2014-06-10,88,Routine - Unscheduled
2012,2014-06-09,91,Routine - Unscheduled
2053,2014-06-06,90,Routine - Unscheduled
2094,2014-06-30,,Complaint
2094,2014-06-30,87,Routine - Unscheduled
2109,2014-06-26,81,Routine - Unscheduled
2131,2014-06-11,94,Routine - Unscheduled
2144,2014-06-09,100,Routine - Unscheduled
2189,2014-06-12,90,Routine - Unscheduled
2199,2014-06-18,,Reinspection/Followup
2199,2014-06-25,,Reinspection/Followup
2216,2014-06-26,89,Routine - Unscheduled
2218,2014-06-24,,New Construction
2223,2014-06-02,,Reinspection/Followup
