business_id,date,score,type
66,2014-02-10,98,Routine - Unscheduled
88,2014-02-11,78,Routine - Unscheduled
121,2014-02-12,,Reinspection/Followup
178,2014-02-04,96,Routine - Unscheduled
231,2014-02-04,92,Routine - Unscheduled
240,2014-02-06,79,Routine - Unscheduled
268,2014-02-24,98,Routine - Unscheduled
302,2014-02-24,,Reinspection/Followup
318,2014-02-05,94,Routine - Unscheduled
443,2014-02-10,90,Routine - Unscheduled
470,2014-02-04,94,Routine - Unscheduled
475,2014-02-05,92,Routine - Unscheduled
485,2014-02-05,90,Routine - Unscheduled
507,2014-02-07,96,Routine - Unscheduled
538,2014-02-24,92,Routine - Unscheduled
542,2014-02-18,,Complaint
551,2014-02-26,,Reinspection/Followup
552,2014-02-10,87,Routine - Unscheduled
552,2014-02-20,,Reinspection/Followup
558,2014-02-11,96,Routine - Unscheduled
619,2014-02-11,88,Routine - Unscheduled
625,2014-02-07,96,Routine - Unscheduled
631,2014-02-03,96,Routine - Unscheduled
645,2014-02-10,98,Routine - Unscheduled
665,2014-02-13,88,Routine - Unscheduled
729,2014-02-13,81,Routine - Unscheduled
729,2014-02-13,,Complaint
729,2014-02-27,,Reinspection/Followup
741,2014-02-03,86,Routine - Unscheduled
792,2014-02-06,94,Routine - Unscheduled
798,2014-02-13,90,Routine - Unscheduled
824,2014-02-11,78,Routine - Unscheduled
854,2014-02-05,84,Routine - Unscheduled
876,2014-02-18,94,Routine - Unscheduled
886,2014-02-25,100,Routine - Unscheduled
903,2014-02-21,,Complaint
903,2014-02-21,75,Routine - Unscheduled
903,2014-02-25,,Complaint Reinspection/Followup
903,2014-02-25,,Reinspection/Followup
949,2014-02-11,100,Routine - Unscheduled
951,2014-02-06,,Reinspection/Followup
951,2014-02-07,,Reinspection/Followup
972,2014-02-12,81,Routine - Unscheduled
972,2014-02-13,,Reinspection/Followup
1102,2014-02-04,96,Routine - Unscheduled
1147,2014-02-06,100,Routine - Unscheduled
1216,2014-02-19,78,Routine - Unscheduled
1282,2014-02-06,100,Routine - Unscheduled
1318,2014-02-18,,Complaint Reinspection/Followup
1339,2014-02-26,91,Routine - Unscheduled
1344,2014-02-21,92,Routine - Unscheduled
1345,2014-02-04,90,Routine - Unscheduled
1351,2014-02-12,98,Routine - Unscheduled
1362,2014-02-12,100,Routine - Unscheduled
1381,2014-02-07,100,Routine - Unscheduled
1398,2014-02-05,83,Routine - Unscheduled
1399,2014-02-06,98,Routine - Unscheduled
1399,2014-02-11,,Reinspection/Followup
1427,2014-02-26,96,Routine - Unscheduled
1444,2014-02-05,92,Routine - Unscheduled
1452,2014-02-05,88,Routine - Unscheduled
1505,2014-02-06,92,Routine - Unscheduled
1509,2014-02-25,89,Routine - Unscheduled
1549,2014-02-06,,Reinspection/Followup
1566,2014-02-05,81,Routine - Unscheduled
1607,2014-02-04,94,Routine - Unscheduled
1623,2014-02-10,92,Routine - Unscheduled
1626,2014-02-11,,Reinspection/Followup
1631,2014-02-04,88,Routine - Unscheduled
1631,2014-02-18,,Reinspection/Followup
1674,2014-02-05,80,Routine - Unscheduled
1674,2014-02-05,,Complaint
1674,2014-02-19,,Reinspection/Followup
1700,2014-02-18,90,Routine - Unscheduled
1703,2014-02-03,96,Routine - Unscheduled
1712,2014-02-12,,Reinspection/Followup
1798,2014-02-24,98,Routine - Unscheduled
1831,2014-02-19,81,Routine - Unscheduled
1831,2014-02-28,,Reinspection/Followup
1833,2014-02-06,65,Routine - Unscheduled
1833,2014-02-07,,Reinspection/Followup
1852,2014-02-20,98,Routine - Unscheduled
1866,2014-02-26,94,Routine - Unscheduled
1867,2014-02-10,94,Routine - Unscheduled
1896,2014-02-11,100,Routine - Unscheduled
1922,2014-02-04,92,Routine - Unscheduled
1926,2014-02-18,92,Routine - Unscheduled
1954,2014-02-24,90,Routine - Unscheduled
1959,2014-02-19,,Reinspection/Followup
1963,2014-02-04,82,Routine - Unscheduled
1977,2014-02-03,,Complaint
1977,2014-02-04,,Complaint Reinspection/Followup
1989,2014-02-03,,Reinspection/Followup
2007,2014-02-14,94,Routine - Unscheduled
2016,2014-02-03,96,Routine - Unscheduled
2017,2014-02-27,92,Routine - Unscheduled
2027,2014-02-27,89,Routine - Unscheduled
2031,2014-02-26,92,Routine - Unscheduled
2032,2014-02-26,90,Routine - Unscheduled
2047,2014-02-05,,Reinspection/Followup
2047,2014-02-05,98,Routine - Unscheduled
2054,2014-02-12,87,Routine - Unscheduled
2054,2014-02-12,,Reinspection/Followup
2054,2014-02-14,,Reinspection/Followup
2061,2014-02-27,92,Routine - Unscheduled
2094,2014-02-12,96,Routine - Unscheduled
2132,2014-02-21,96,Routine - Unscheduled
2134,2014-02-03,89,Routine - Unscheduled
2134,2014-02-19,,Reinspection/Followup
2168,2014-02-07,94,Routine - Unscheduled
2193,2014-02-18,86,Routine - Unscheduled
2216,2014-02-11,,Reinspection/Followup
2218,2014-02-26,100,Routine - Unscheduled
2240,2014-02-10,80,Routine - Unscheduled
2240,2014-02-20,,Reinspection/Followup
2252,2014-02-07,,Reinspection/Followup
2299,2014-02-27,98,Routine - Unscheduled
2331,2014-02-27,78,Routine - Unscheduled
2334,2014-02-04,81,Routine - Unscheduled
2358,2014-02-03,90,Routine - Unscheduled
2358,2014-02-13,,Reinspection/Followup
2369,2014-02-05,94,Routine - Unscheduled
2437,2014-02-05,88,Routine - Unscheduled
2507,2014-02-13,96,Routine - Unscheduled
2519,2014-02-05,94,Routine - Unscheduled
2615,2014-02-26,70,Routine - Unscheduled
2615,2014-02-28,,Reinspection/Followup
2632,2014-02-06,88,Routine - Unscheduled
2645,2014-02-14,,Reinspection/Followup
2648,2014-02-04,92,Routine - Unscheduled
2690,2014-02-03,92,Routine - Unscheduled
2714,2014-02-24,98,Routine - Unscheduled
2721,2014-02-04,,Reinspection/Followup
2797,2014-02-04,93,Routine - Unscheduled
2799,2014-02-20,90,Routine - Unscheduled
2805,2014-02-11,96,Routine - Unscheduled
2808,2014-02-19,,Reinspection/Followup
2829,2014-02-18,92,Routine - Unscheduled
2863,2014-02-20,89,Routine - Unscheduled
2866,2014-02-10,96,Routine - Unscheduled
2869,2014-02-25,,New Construction
2870,2014-02-20,80,Routine - Unscheduled
2870,2014-02-28,,Reinspection/Followup
2884,2014-02-28,100,Routine - Unscheduled
2885,2014-02-05,,Reinspection/Followup
2899,2014-02-05,,Reinspection/Followup
2941,2014-02-11,80,Routine - Unscheduled
2945,2014-02-28,,Reinspection/Followup
2945,2014-02-28,73,Routine - Unscheduled
2951,2014-02-06,94,Routine - Unscheduled
2951,2014-02-26,,Complaint
2971,2014-02-18,100,Routine - Unscheduled
2996,2014-02-05,,Reinspection/Followup
3021,2014-02-05,70,Routine - Unscheduled
3021,2014-02-19,,Reinspection/Followup
3025,2014-02-04,84,Routine - Unscheduled
3025,2014-02-11,,Reinspection/Followup
3029,2014-02-18,94,Routine - Unscheduled
3084,2014-02-12,84,Routine - Unscheduled
3116,2014-02-07,,Reinspection/Followup
3121,2014-02-10,80,Routine - Unscheduled
3121,2014-02-25,,Reinspection/Followup
3133,2014-02-28,88,Routine - Unscheduled
3134,2014-02-11,96,Routine - Unscheduled
3155,2014-02-11,92,Routine - Unscheduled
3155,2014-02-20,,Reinspection/Followup
3156,2014-02-19,82,Routine - Unscheduled
3165,2014-02-19,94,Routine - Unscheduled
3174,2014-02-12,73,Routine - Unscheduled
3174,2014-02-27,,Reinspection/Followup
3183,2014-02-25,77,Routine - Unscheduled
