business_id,date,score,type
24,2014-11-24,96,Routine - Unscheduled
56,2014-11-17,98,Routine - Unscheduled
66,2014-11-19,98,Routine - Unscheduled
76,2014-11-24,100,Routine - Unscheduled
77,2014-11-24,96,Routine - Unscheduled
88,2014-11-10,,Reinspection/Followup
126,2014-11-03,,Reinspection/Followup
180,2014-11-04,91,Routine - Unscheduled
236,2014-11-18,88,Routine - Unscheduled
298,2014-11-14,,New Construction
298,2014-11-24,,New Construction
298,2014-11-25,,New Construction
300,2014-11-26,96,Routine - Unscheduled
318,2014-11-07,94,Routine - Unscheduled
421,2014-11-03,,Reinspection/Followup
431,2014-11-19,91,Routine - Unscheduled
436,2014-11-03,,Reinspection/Followup
436,2014-11-17,,Reinspection/Followup
468,2014-11-07,82,Routine - Unscheduled
468,2014-11-12,,Reinspection/Followup
479,2014-11-03,,Reinspection/Followup
494,2014-11-18,67,Routine - Unscheduled
494,2014-11-18,,Reinspection/Followup
494,2014-11-19,,Reinspection/Followup
494,2014-11-19,,Reinspection/Followup
494,2014-11-20,,Reinspection/Followup
505,2014-11-04,,Reinspection/Followup
510,2014-11-03,90,Routine - Unscheduled
529,2014-11-24,,New Ownership
597,2014-11-20,90,Routine - Unscheduled
606,2014-11-14,77,Routine - Unscheduled
606,2014-11-14,,Complaint
606,2014-11-21,,Complaint
659,2014-11-24,92,Routine - Unscheduled
665,2014-11-04,86,Routine - Unscheduled
774,2014-11-04,92,Routine - Unscheduled
792,2014-11-24,90,Routine - Unscheduled
798,2014-11-21,90,Routine - Unscheduled
809,2014-11-06,74,Routine - Unscheduled
816,2014-11-03,89,Routine - Unscheduled
821,2014-11-05,80,Routine - Unscheduled
886,2014-11-05,100,Routine - Unscheduled
892,2014-11-21,86,Routine - Unscheduled
951,2014-11-19,100,Routine - Unscheduled
961,2014-11-18,90,Routine - Unscheduled
961,2014-11-18,,Complaint
984,2014-11-03,91,Routine - Unscheduled
1005,2014-11-14,81,Routine - Unscheduled
1144,2014-11-25,74,Routine - Unscheduled
1318,2014-11-04,,Complaint
1318,2014-11-13,,Complaint
1318,2014-11-13,92,Routine - Unscheduled
1344,2014-11-12,90,Routine - Unscheduled
1345,2014-11-18,84,Routine - Unscheduled
1444,2014-11-06,92,Routine - Unscheduled
1496,2014-11-14,89,Routine - Unscheduled
1544,2014-11-24,100,Routine - Unscheduled
1582,2014-11-04,,Reinspection/Followup
1641,2014-11-17,98,Routine - Unscheduled
1712,2014-11-21,94,Routine - Unscheduled
1768,2014-11-14,92,Routine - Unscheduled
1791,2014-11-10,94,Routine - Unscheduled
1798,2014-11-04,94,Routine - Unscheduled
1852,2014-11-06,88,Routine - Unscheduled
1896,2014-11-25,90,Routine - Unscheduled
1936,2014-11-05,,Reinspection/Followup
1942,2014-11-05,91,Routine - Unscheduled
1949,2014-11-18,77,Routine - Unscheduled
1973,2014-11-03,92,Routine - Unscheduled
2047,2014-11-07,96,Routine - Unscheduled
2106,2014-11-10,74,Routine - Unscheduled
2106,2014-11-13,,Reinspection/Followup
2127,2014-11-07,,Reinspection/Followup
2280,2014-11-06,,Reinspection/Followup
2292,2014-11-03,,Non-inspection site visit
2292,2014-11-05,,Reinspection/Followup
2505,2014-11-10,92,Routine - Unscheduled
2505,2014-11-25,,Non-inspection site visit
2544,2014-11-18,,Reinspection/Followup
2664,2014-11-06,90,Routine - Unscheduled
2706,2014-11-06,96,Routine - Unscheduled
