business_id,date,score,type
132,2015-02-25,86,Routine - Unscheduled
198,2015-02-06,94,Routine - Unscheduled
200,2015-02-20,,Reinspection/Followup
208,2015-02-12,94,Routine - Unscheduled
208,2015-02-24,,Reinspection/Followup
253,2015-02-17,98,Routine - Unscheduled
256,2015-02-17,,Non-inspection site visit
429,2015-02-23,82,Routine - Unscheduled
429,2015-02-26,,Reinspection/Followup
463,2015-02-17,85,Routine - Unscheduled
463,2015-02-17,,Complaint
463,2015-02-26,,Reinspection/Followup
470,2015-02-19,94,Routine - Unscheduled
486,2015-02-13,90,Routine - Unscheduled
489,2015-02-02,,Reinspection/Followup
507,2015-02-23,98,Routine - Unscheduled
558,2015-02-24,96,Routine - Unscheduled
639,2015-02-12,,Foodborne Illness Investigation
695,2015-02-12,,New Construction
695,2015-02-19,,New Construction
703,2015-02-24,57,Routine - Unscheduled
703,2015-02-27,,Reinspection/Followup
773,2015-02-25,91,Routine - Unscheduled
903,2015-02-25,86,Routine - Unscheduled
919,2015-02-09,94,Routine - Unscheduled
919,2015-02-10,,Reinspection/Followup
920,2015-02-09,100,Routine - Unscheduled
935,2015-02-17,89,Routine - Unscheduled
941,2015-02-26,91,Routine - Unscheduled
941,2015-02-27,,Reinspection/Followup
1090,2015-02-23,,Reinspection/Followup
1122,2015-02-04,98,Routine - Unscheduled
1127,2015-02-24,,New Construction
1146,2015-02-20,,Reinspection/Followup
1147,2015-02-03,98,Routine - Unscheduled
1216,2015-02-02,,Reinspection/Followup
1232,2015-02-26,96,Routine - Unscheduled
1249,2015-02-24,73,Routine - Unscheduled
1368,2015-02-25,98,Routine - Unscheduled
1381,2015-02-10,90,Routine - Unscheduled
1427,2015-02-05,,Reinspection/Followup
1493,2015-02-03,,Reinspection/Followup
1493,2015-02-03,98,Routine - Unscheduled
1527,2015-02-02,86,Routine - Unscheduled
1527,2015-02-23,,Reinspection/Followup
1555,2015-02-09,100,Routine - Unscheduled
1568,2015-02-02,,Reinspection/Followup
1710,2015-02-25,88,Routine - Unscheduled
1741,2015-02-23,84,Routine - Unscheduled
1788,2015-02-11,,Reinspection/Followup
1788,2015-02-26,,Reinspection/Followup
1788,2015-02-26,,Reinspection/Followup
1813,2015-02-27,,Complaint
1813,2015-02-27,100,Routine - Unscheduled
1815,2015-02-25,,Non-inspection site visit
1833,2015-02-04,,Reinspection/Followup
1833,2015-02-19,,Complaint
1843,2015-02-02,,Reinspection/Followup
1903,2015-02-03,,Complaint
1903,2015-02-06,,Complaint
1903,2015-02-11,,Complaint
1903,2015-02-12,,Complaint
1903,2015-02-13,,Complaint
2004,2015-02-06,,Reinspection/Followup
2004,2015-02-06,,Non-inspection site visit
2004,2015-02-12,,Reinspection/Followup
2004,2015-02-26,,Non-inspection site visit
2016,2015-02-04,94,Routine - Unscheduled
2016,2015-02-20,,Reinspection/Followup
2066,2015-02-06,,Complaint Reinspection/Followup
2066,2015-02-12,86,Routine - Unscheduled
2110,2015-02-27,86,Routine - Unscheduled
2199,2015-02-17,86,Routine - Unscheduled
2199,2015-02-25,,Reinspection/Followup
2261,2015-02-09,96,Routine - Unscheduled
2261,2015-02-10,,Reinspection/Followup
2262,2015-02-09,91,Routine - Unscheduled
2262,2015-02-10,,Reinspection/Followup
2331,2015-02-19,,Reinspection/Followup
2336,2015-02-18,90,Routine - Unscheduled
2336,2015-02-24,,Reinspection/Followup
2336,2015-02-26,,Reinspection/Followup
2336,2015-02-27,,Reinspection/Followup
2356,2015-02-25,,Complaint Reinspection/Followup
2359,2015-02-02,90,Routine - Unscheduled
2454,2015-02-19,,Reinspection/Followup
2542,2015-02-18,84,Routine - Unscheduled
2589,2015-02-09,94,Routine - Unscheduled
2609,2015-02-04,71,Routine - Unscheduled
2788,2015-02-25,86,Routine - Unscheduled
2883,2015-02-23,77,Routine - Unscheduled
2883,2015-02-26,,Reinspection/Followup
2899,2015-02-12,90,Routine - Unscheduled
2920,2015-02-09,100,Routine - Unscheduled
2924,2015-02-25,94,Routine - Unscheduled
2926,2015-02-03,89,Routine - Unscheduled
2926,2015-02-25,,Reinspection/Followup
2942,2015-02-04,,Reinspection/Followup
2957,2015-02-20,100,Routine - Unscheduled
2971,2015-02-19,,New Construction
3016,2015-02-11,82,Routine - Unscheduled
3065,2015-02-23,84,Routine - Unscheduled
3084,2015-02-02,,Non-inspection site visit
3111,2015-02-03,87,Routine - Unscheduled
3111,2015-02-25,,Reinspection/Followup
3160,2015-02-04,83,Routine - Unscheduled
3263,2015-02-06,,Reinspection/Followup
3296,2015-02-10,96,Routine - Unscheduled
3335,2015-02-18,62,Routine - Unscheduled
3335,2015-02-24,,Reinspection/Followup
3345,2015-02-03,,Reinspection/Followup
3374,2015-02-26,100,Routine - Unscheduled
3375,2015-02-02,100,Routine - Unscheduled
3393,2015-02-11,,Reinspection/Followup
3431,2015-02-02,94,Routine - Unscheduled
3449,2015-02-23,88,Routine - Unscheduled
3497,2015-02-26,87,Routine - Unscheduled
3515,2015-02-05,100,Routine - Unscheduled
3525,2015-02-18,,Reinspection/Followup
3541,2015-02-18,,Reinspection/Followup
3541,2015-02-18,94,Routine - Unscheduled
3674,2015-02-12,96,Routine - Unscheduled
3727,2015-02-13,90,Routine - Unscheduled
3803,2015-02-09,96,Routine - Unscheduled
3892,2015-02-03,90,Routine - Unscheduled
3892,2015-02-03,,Complaint
4127,2015-02-20,96,Routine - Unscheduled
4209,2015-02-09,98,Routine - Unscheduled
4209,2015-02-10,,Reinspection/Followup
4462,2015-02-26,84,Routine - Unscheduled
4495,2015-02-10,100,Routine - Unscheduled
4553,2015-02-03,,Reinspection/Followup
4594,2015-02-20,92,Routine - Unscheduled
4623,2015-02-26,84,Routine - Unscheduled
4627,2015-02-05,,Reinspection/Followup
4627,2015-02-05,,Complaint
4642,2015-02-20,,New Construction
4734,2015-02-04,88,Routine - Unscheduled
4817,2015-02-13,92,Routine - Unscheduled
4917,2015-02-09,70,Routine - Unscheduled
4917,2015-02-09,,Reinspection/Followup
4917,2015-02-10,,Reinspection/Followup
4923,2015-02-09,89,Routine - Unscheduled
4935,2015-02-25,,Complaint Reinspection/Followup
4947,2015-02-09,98,Routine - Unscheduled
4952,2015-02-04,96,Routine - Unscheduled
4952,2015-02-25,,Reinspection/Followup
4957,2015-02-09,91,Routine - Unscheduled
4986,2015-02-24,,New Construction
5243,2015-02-25,100,Routine - Unscheduled
5272,2015-02-27,100,Routine - Unscheduled
5430,2015-02-24,87,Routine - Unscheduled
5564,2015-02-10,93,Routine - Unscheduled
5946,2015-02-24,98,Routine - Unscheduled
6643,2015-02-10,,Reinspection/Followup
6643,2015-02-10,,New Construction
7024,2015-02-03,94,Routine - Unscheduled
7024,2015-02-20,,Reinspection/Followup
7456,2015-02-03,100,Routine - Unscheduled
7501,2015-02-25,90,Routine - Unscheduled
7636,2015-02-10,84,Routine - Unscheduled
7728,2015-02-20,100,Routine - Unscheduled
7745,2015-02-23,92,Routine - Unscheduled
8249,2015-02-27,94,Routine - Unscheduled
8251,2015-02-13,100,Routine - Unscheduled
8882,2015-02-13,93,Routine - Unscheduled
