business_id,date,score,type
31,2015-12-04,98,Routine - Unscheduled
45,2015-12-30,,Non-inspection site visit
56,2015-12-22,88,Routine - Unscheduled
56,2015-12-22,,Complaint
56,2015-12-30,,Complaint Reinspection/Followup
56,2015-12-30,,Reinspection/Followup
95,2015-12-10,88,Routine - Unscheduled
126,2015-12-01,80,Routine - Unscheduled
126,2015-12-01,,Complaint
236,2015-12-14,94,Routine - Unscheduled
480,2015-12-16,,Complaint
628,2015-12-17,,Complaint
884,2015-12-10,77,Routine - Unscheduled
1048,2015-12-10,92,Routine - Unscheduled
1103,2015-12-24,96,Routine - Unscheduled
1144,2015-12-22,75,Routine - Unscheduled
1144,2015-12-23,,Reinspection/Followup
1144,2015-12-24,,Reinspection/Followup
1261,2015-12-15,90,Routine - Unscheduled
1261,2015-12-29,89,Routine - Unscheduled
1282,2015-12-23,96,Routine - Unscheduled
1458,2015-12-11,85,Routine - Unscheduled
1458,2015-12-11,,Complaint
1671,2015-12-15,,Reinspection/Followup
1757,2015-12-22,77,Routine - Unscheduled
1757,2015-12-24,,Reinspection/Followup
1811,2015-12-10,96,Routine - Unscheduled
2152,2015-12-17,,Reinspection/Followup
2165,2015-12-04,90,Routine - Unscheduled
2165,2015-12-18,,Reinspection/Followup
2219,2015-12-04,80,Routine - Unscheduled
2219,2015-12-05,,Reinspection/Followup
2252,2015-12-16,92,Routine - Unscheduled
2266,2015-12-02,,Complaint
2266,2015-12-02,88,Routine - Unscheduled
2266,2015-12-10,,Reinspection/Followup
2266,2015-12-17,,Reinspection/Followup
2266,2015-12-28,,Complaint
2357,2015-12-30,70,Routine - Unscheduled
2357,2015-12-30,,Complaint
2447,2015-12-28,100,Routine - Unscheduled
2454,2015-12-17,,New Construction
2653,2015-12-07,90,Routine - Unscheduled
2659,2015-12-10,80,Routine - Unscheduled
2690,2015-12-07,94,Routine - Unscheduled
2764,2015-12-16,88,Routine - Unscheduled
2764,2015-12-28,,Reinspection/Followup
2870,2015-12-16,84,Routine - Unscheduled
2902,2015-12-23,87,Routine - Unscheduled
3046,2015-12-30,,Complaint
3053,2015-12-23,,Complaint
3073,2015-12-16,,Complaint
3282,2015-12-03,,New Construction
3286,2015-12-08,82,Routine - Unscheduled
3286,2015-12-09,,Reinspection/Followup
3329,2015-12-07,94,Routine - Unscheduled
3331,2015-12-11,85,Routine - Unscheduled
3504,2015-12-10,87,Routine - Unscheduled
3504,2015-12-11,,Reinspection/Followup
3518,2015-12-22,,New Construction
3595,2015-12-18,,Reinspection/Followup
3633,2015-12-16,88,Routine - Unscheduled
3776,2015-12-23,86,Routine - Unscheduled
3816,2015-12-02,79,Routine - Unscheduled
3816,2015-12-04,,Reinspection/Followup
3816,2015-12-05,,Reinspection/Followup
3855,2015-12-29,,Complaint
3855,2015-12-29,94,Routine - Unscheduled
4592,2015-12-21,92,Routine - Unscheduled
4654,2015-12-18,,Complaint
4654,2015-12-18,88,Routine - Unscheduled
4754,2015-12-18,88,Routine - Unscheduled
4798,2015-12-21,85,Routine - Unscheduled
4800,2015-12-04,100,Routine - Unscheduled
4844,2015-12-08,80,Routine - Unscheduled
4844,2015-12-08,,Complaint
4844,2015-12-09,,Complaint
5150,2015-12-04,90,Routine - Unscheduled
5150,2015-12-04,,Complaint
5257,2015-12-09,,New Construction
5771,2015-12-04,,Reinspection/Followup
5771,2015-12-04,,Foodborne Illness Investigation
5960,2015-12-04,90,Routine - Unscheduled
6348,2015-12-24,100,Routine - Unscheduled
7643,2015-12-07,78,Routine - Unscheduled
7715,2015-12-10,96,Routine - Unscheduled
7761,2015-12-02,90,Routine - Unscheduled
8948,2015-12-16,,New Construction
8948,2015-12-29,,New Construction
9183,2015-12-23,,Reinspection/Followup
10376,2015-12-07,96,Routine - Unscheduled
14285,2015-12-02,,Complaint
14285,2015-12-02,92,Routine - Unscheduled
16424,2015-12-29,92,Routine - Unscheduled
18102,2015-12-23,,Complaint
19277,2015-12-23,,Reinspection/Followup
20291,2015-12-10,94,Routine - Unscheduled
21909,2015-12-08,92,Routine - Unscheduled
23068,2015-12-28,,Reinspection/Followup
23068,2015-12-28,87,Routine - Unscheduled
23068,2015-12-29,,Reinspection/Followup
23557,2015-12-15,100,Routine - Unscheduled
26025,2015-12-18,94,Routine - Unscheduled
27851,2015-12-11,94,Routine - Unscheduled
28209,2015-12-24,92,Routine - Unscheduled
29246,2015-12-04,90,Routine - Unscheduled
34181,2015-12-30,,Routine - Scheduled
34244,2015-12-14,96,Routine - Unscheduled
35591,2015-12-29,100,Routine - Unscheduled
35659,2015-12-14,72,Routine - Unscheduled
35659,2015-12-15,,Reinspection/Followup
35659,2015-12-15,,Reinspection/Followup
35671,2015-12-10,81,Routine - Unscheduled
35784,2015-12-11,88,Routine - Unscheduled
36473,2015-12-02,88,Routine - Unscheduled
36512,2015-12-08,90,Routine - Unscheduled
36513,2015-12-10,,Foodborne Illness Investigation
36786,2015-12-30,86,Routine - Unscheduled
36876,2015-12-23,92,Routine - Unscheduled
37658,2015-12-23,,Reinspection/Followup
38201,2015-12-08,79,Routine - Unscheduled
38201,2015-12-10,,Reinspection/Followup
38427,2015-12-04,,Reinspection/Followup
38427,2015-12-08,,Non-inspection site visit
39426,2015-12-01,,Reinspection/Followup
57628,2015-12-23,100,Routine - Unscheduled
58611,2015-12-07,88,Routine - Unscheduled
58611,2015-12-14,,Reinspection/Followup
58659,2015-12-29,100,Routine - Unscheduled
59828,2015-12-22,80,Routine - Unscheduled
60115,2015-12-08,,Complaint
60354,2015-12-16,76,Routine - Unscheduled
60354,2015-12-16,,Reinspection/Followup
60354,2015-12-23,,Reinspection/Followup
60400,2015-12-04,,Complaint
60400,2015-12-04,86,Routine - Unscheduled
60644,2015-12-10,100,Routine - Unscheduled
60756,2015-12-18,75,Routine - Unscheduled
61187,2015-12-16,100,Routine - Unscheduled
61436,2015-12-02,,Complaint
62056,2015-12-08,98,Routine - Unscheduled
62701,2015-12-10,,Reinspection/Followup
62779,2015-12-02,81,Routine - Unscheduled
62921,2015-12-01,100,Routine - Unscheduled
63121,2015-12-15,,Complaint
63493,2015-12-22,83,Routine - Unscheduled
64004,2015-12-01,94,Routine - Unscheduled
64076,2015-12-02,,Complaint
64242,2015-12-17,98,Routine - Unscheduled
64379,2015-12-22,94,Routine - Unscheduled
64501,2015-12-04,96,Routine - Unscheduled
64660,2015-12-10,94,Routine - Unscheduled
64884,2015-12-15,90,Routine - Unscheduled
65241,2015-12-15,89,Routine - Unscheduled
65350,2015-12-04,,Reinspection/Followup
65872,2015-12-16,81,Routine - Unscheduled
66336,2015-12-02,89,Routine - Unscheduled
66985,2015-12-23,94,Routine - Unscheduled
67448,2015-12-22,89,Routine - Unscheduled
67448,2015-12-22,,Complaint
67895,2015-12-04,93,Routine - Unscheduled
68018,2015-12-02,96,Routine - Unscheduled
68281,2015-12-30,86,Routine - Unscheduled
68431,2015-12-02,,Non-inspection site visit
68431,2015-12-29,,New Construction
68616,2015-12-04,100,Routine - Unscheduled
68692,2015-12-30,96,Routine - Unscheduled
68814,2015-12-10,92,Routine - Unscheduled
68865,2015-12-02,81,Routine - Unscheduled
68865,2015-12-05,,Reinspection/Followup
69575,2015-12-04,92,Routine - Unscheduled
69682,2015-12-11,82,Routine - Unscheduled
69752,2015-12-23,73,Routine - Unscheduled
69752,2015-12-24,,Reinspection/Followup
69885,2015-12-30,98,Routine - Unscheduled
70058,2015-12-23,100,Routine - Unscheduled
70110,2015-12-23,87,Routine - Unscheduled
70148,2015-12-02,,Reinspection/Followup
70148,2015-12-10,,Complaint
70148,2015-12-10,,Reinspection/Followup
70184,2015-12-23,66,Routine - Unscheduled
70459,2015-12-02,92,Routine - Unscheduled
70912,2015-12-16,,New Construction
70939,2015-12-05,96,Routine - Unscheduled
71207,2015-12-21,71,Routine - Unscheduled
71207,2015-12-28,,Reinspection/Followup
71356,2015-12-08,,Complaint Reinspection/Followup
71356,2015-12-15,,Reinspection/Followup
71385,2015-12-10,81,Routine - Unscheduled
71385,2015-12-17,,Reinspection/Followup
71385,2015-12-24,,Non-inspection site visit
71576,2015-12-16,100,Routine - Unscheduled
71649,2015-12-21,96,Routine - Unscheduled
71650,2015-12-16,93,Routine - Unscheduled
71682,2015-12-22,100,Routine - Unscheduled
71823,2015-12-14,100,Routine - Unscheduled
72031,2015-12-29,90,Routine - Unscheduled
73949,2015-12-09,80,Routine - Unscheduled
