business_id,date,score,type
88,2014-10-14,74,Routine - Unscheduled
88,2014-10-16,,Reinspection/Followup
88,2014-10-17,,Reinspection/Followup
88,2014-10-24,,Reinspection/Followup
95,2014-10-09,85,Routine - Unscheduled
126,2014-10-28,75,Routine - Unscheduled
141,2014-10-17,100,Routine - Unscheduled
164,2014-10-17,100,Routine - Unscheduled
187,2014-10-23,100,Routine - Unscheduled
258,2014-10-03,94,Routine - Unscheduled
275,2014-10-06,94,Routine - Unscheduled
275,2014-10-17,,Reinspection/Followup
386,2014-10-24,83,Routine - Unscheduled
421,2014-10-21,79,Routine - Unscheduled
436,2014-10-21,81,Routine - Unscheduled
443,2014-10-02,,Complaint
479,2014-10-03,82,Routine - Unscheduled
479,2014-10-03,,Reinspection/Followup
479,2014-10-21,,Reinspection/Followup
505,2014-10-24,,Reinspection/Followup
505,2014-10-24,78,Routine - Unscheduled
510,2014-10-17,,Complaint
527,2014-10-07,,Reinspection/Followup
529,2014-10-09,90,Routine - Unscheduled
529,2014-10-20,,Reinspection/Followup
529,2014-10-23,,Reinspection/Followup
529,2014-10-24,,Reinspection/Followup
529,2014-10-30,,Reinspection/Followup
573,2014-10-23,94,Routine - Unscheduled
824,2014-10-07,92,Routine - Unscheduled
884,2014-10-06,87,Routine - Unscheduled
902,2014-10-02,90,Routine - Unscheduled
902,2014-10-02,,Complaint
949,2014-10-21,90,Routine - Unscheduled
949,2014-10-28,,Reinspection/Followup
951,2014-10-17,,Complaint
1047,2014-10-01,,Complaint
1047,2014-10-17,,Complaint Reinspection/Followup
1085,2014-10-03,89,Routine - Unscheduled
1204,2014-10-21,92,Routine - Unscheduled
1204,2014-10-28,,Reinspection/Followup
1362,2014-10-01,89,Routine - Unscheduled
1362,2014-10-08,,Reinspection/Followup
1413,2014-10-29,100,Routine - Unscheduled
1452,2014-10-08,88,Routine - Unscheduled
1465,2014-10-27,92,Routine - Unscheduled
1516,2014-10-25,93,Routine - Unscheduled
1567,2014-10-21,73,Routine - Unscheduled
1582,2014-10-22,85,Routine - Unscheduled
1677,2014-10-15,,Complaint
1810,2014-10-16,94,Routine - Unscheduled
1854,2014-10-06,86,Routine - Unscheduled
1882,2014-10-23,93,Routine - Unscheduled
1900,2014-10-02,92,Routine - Unscheduled
1900,2014-10-02,,Complaint
1900,2014-10-03,,Complaint Reinspection/Followup
1900,2014-10-28,,Reinspection/Followup
2002,2014-10-08,100,Routine - Unscheduled
2027,2014-10-03,,Reinspection/Followup
2060,2014-10-07,88,Routine - Unscheduled
2077,2014-10-29,100,Routine - Unscheduled
2165,2014-10-02,,Reinspection/Followup
2193,2014-10-27,,Complaint
2218,2014-10-03,100,Routine - Unscheduled
2240,2014-10-01,,Reinspection/Followup
2280,2014-10-24,81,Routine - Unscheduled
2437,2014-10-08,66,Routine - Unscheduled
2437,2014-10-30,,Reinspection/Followup
2501,2014-10-02,92,Routine - Unscheduled
2501,2014-10-14,,Reinspection/Followup
2599,2014-10-22,90,Routine - Unscheduled
2622,2014-10-02,,Reinspection/Followup
2667,2014-10-21,100,Routine - Unscheduled
2692,2014-10-02,98,Routine - Unscheduled
2743,2014-10-28,83,Routine - Unscheduled
2766,2014-10-08,92,Routine - Unscheduled
2777,2014-10-06,94,Routine - Unscheduled
2799,2014-10-14,96,Routine - Unscheduled
2807,2014-10-21,88,Routine - Unscheduled
2837,2014-10-23,96,Routine - Unscheduled
2863,2014-10-14,85,Routine - Unscheduled
2949,2014-10-28,,Reinspection/Followup
2949,2014-10-28,100,Routine - Unscheduled
2969,2014-10-28,,Reinspection/Followup
2969,2014-10-28,,Complaint
2978,2014-10-02,96,Routine - Unscheduled
3006,2014-10-23,,Complaint
3006,2014-10-23,86,Routine - Unscheduled
3046,2014-10-17,96,Routine - Unscheduled
3059,2014-10-02,,Reinspection/Followup
3116,2014-10-14,,Reinspection/Followup
3116,2014-10-21,96,Routine - Unscheduled
3134,2014-10-01,,Reinspection/Followup
3174,2014-10-07,83,Routine - Unscheduled
3211,2014-10-21,87,Routine - Unscheduled
3218,2014-10-07,85,Routine - Unscheduled
3218,2014-10-21,,Complaint
3324,2014-10-21,90,Routine - Unscheduled
3365,2014-10-03,100,Routine - Unscheduled
3437,2014-10-21,96,Routine - Unscheduled
3443,2014-10-21,,Foodborne Illness Investigation
3446,2014-10-10,,Foodborne Illness Investigation
3446,2014-10-10,,Foodborne Illness Investigation
3446,2014-10-30,,Foodborne Illness Investigation
3478,2014-10-02,94,Routine - Unscheduled
